player_id,long_name,player_positions,overall,potential,value_eur,wage_eur,age,dob,height_cm,weight_kg,club_name,nationality_id,nationality_name,preferred_foot,weak_foot,skill_moves,international_reputation,work_rate,body_type,player_tags,player_traits,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk
268988.0,Mariam Diakité,CB,70.0,72.0,1700000.0000000019,500.0,27.0,1995,169.0,60.0,Fleury 91 W,108.0,Côte d'Ivoire,Right,3.0,2.0,1.0,Low/Medium,Lean (170-),#nothing,Power Free-Kick,61.0,51.0,49.0,48.0,72.0,66.0,33.0,37.0,71.0,63.0,34.0,39.0,41.0,66.0,49.0,56.0,53.0,67.0,41.0,67.0,60.0,86.0,81.0,53.0,66.0,55.0,77.0,67.0,35.0,39.0,53.0,60.0,71.0,75.0,72.0,5.0,9.0,10.0,12.0,14.0,0.0,55.0,55.0,55.0,48.0,51.0,51.0,51.0,48.0,50.0,50.0,50.0,49.0,53.0,53.0,53.0,49.0,60.0,64.0,64.0,64.0,60.0,63.0,70.0,70.0,70.0,63.0,16.0
268989.0,Manon Heil,GK,73.0,77.0,3300000.000000002,500.0,25.0,1997,173.0,69.0,Fleury 91 W,18.0,France,Right,2.0,1.0,1.0,Medium/Medium,Stocky (170-185),#nothing,nothing,66.0,39.0,52.8,60.0,68.6,68.8,15.0,9.0,11.0,23.0,9.0,12.0,14.0,14.0,26.0,16.000000000000007,33.0,38.0,34.0,69.0,43.0,52.0,57.0,32.0,60.0,9.0,19.0,14.0,6.999999999999993,35.0,14.0,31.0,11.0,15.0,10.0,68.0,70.0,69.0,75.0,77.0,35.0,25.0,25.0,25.0,22.0,24.0,24.0,24.0,22.0,24.0,24.0,24.0,24.0,25.0,25.0,25.0,24.0,23.0,24.0,24.0,24.0,23.0,23.0,23.0,23.0,23.0,23.0,72.0
269200.0,Olesya Arsenieva,GK,71.0,77.0,2400000.0,500.0,24.0,1998,168.0,69.0,Le Havre W,40.0,Russia,Right,2.0,1.0,1.0,Medium/Medium,Stocky (170-),#nothing,nothing,66.2,32.2,52.0,52.8,71.6,65.2,15.0,11.0,12.0,27.0,8.0,12.0,13.0,14.0,24.0,15.0,33.0,38.0,40.0,64.0,47.0,50.0,58.0,33.0,67.0,8.0,28.0,12.0,8.0,42.0,12.0,37.0,15.0,17.0,12.0,69.0,68.0,67.0,72.0,75.0,35.0,25.0,25.0,25.0,23.0,24.0,24.0,24.0,23.0,25.0,25.0,25.0,24.0,26.0,26.0,26.0,24.0,23.0,26.0,26.0,26.0,23.0,23.0,25.0,25.0,25.0,23.0,70.0
269202.0,Alice Pinguet,GK,70.0,82.0,3400000.0,500.0,20.0,2002,172.0,62.0,Paris SG W,18.0,France,Right,3.0,1.0,1.0,Medium/Medium,Normal (170-185),#nothing,nothing,62.8,45.4,56.2,58.2,70.2,68.6,14.0,11.0,12.0,29.0,10.0,17.0,18.0,17.0,25.0,22.0,41.0,47.0,48.0,63.0,52.0,53.0,67.0,29.0,48.0,9.0,27.0,13.0,10.0,41.0,13.0,38.0,15.0,15.0,11.0,69.0,67.0,70.0,69.0,74.0,43.0,27.0,27.0,27.0,26.0,27.0,27.0,27.0,26.0,28.0,28.0,28.0,27.0,27.0,27.0,27.0,27.0,24.0,25.0,25.0,25.0,24.0,24.0,24.0,24.0,24.0,24.0,69.0
269203.0,Fanny Hoarau,LB,73.0,73.0,2900000.0,650.0,27.0,1994,161.0,53.0,Le Havre W,18.0,France,Left,2.0,3.0,1.0,High/Medium,Lean (170-),#nothing,nothing,70.0,45.0,63.0,70.0,71.0,63.0,67.0,41.0,63.0,72.0,40.0,67.0,57.0,45.0,59.0,73.0,74.0,67.0,72.0,69.0,87.0,58.0,74.0,73.0,58.0,40.0,61.0,73.0,58.0,54.0,49.0,63.0,72.0,69.0,74.0,14.0,14.0,13.0,13.0,11.0,0.0,59.0,59.0,59.0,64.0,62.0,62.0,62.0,64.0,63.0,63.0,63.0,66.0,65.0,65.0,65.0,66.0,71.0,69.0,69.0,69.0,71.0,71.0,69.0,69.0,69.0,71.0,19.0
269208.0,Deja Davis,CB,73.0,76.0,3500000.0,650.0,27.0,1995,173.0,69.0,Le Havre W,95.0,United States,Right,3.0,2.0,1.0,Medium/Medium,Normal (170-185),#nothing,nothing,56.0,49.0,52.0,63.0,74.0,78.0,41.0,46.0,79.0,64.0,38.0,65.0,45.0,36.0,59.0,68.0,64.0,49.0,40.0,69.0,52.0,63.0,91.0,74.0,82.0,39.0,71.0,69.0,43.0,44.0,68.0,63.0,75.0,75.0,71.0,7.0,10.0,6.0,5.999999999999998,9.0,0.0,59.0,59.0,59.0,55.0,57.0,57.0,57.0,55.0,57.0,57.0,57.0,58.0,61.0,61.0,61.0,58.0,65.0,68.0,68.0,68.0,65.0,67.0,73.0,73.0,73.0,67.0,15.0
269211.0,Nora Coton-Pelagie,"CM, ST",74.0,74.0,1900000.0,750.0,34.0,1988,164.0,52.0,Le Havre W,18.0,France,Right,3.0,3.0,1.0,Medium/Medium,Lean (170-),#nothing,"Long Passer (AI), Playmaker (AI)",45.0,72.0,77.0,75.0,53.0,52.0,72.0,74.0,56.0,80.0,57.0,77.0,73.0,71.0,76.0,75.0,33.0,55.0,63.0,81.0,68.0,70.0,33.0,53.0,55.0,74.0,47.0,59.0,75.0,80.0,71.0,75.0,49.0,55.0,43.0,12.0,14.0,8.0,12.0,14.0,0.0,69.0,69.0,69.0,72.0,73.0,73.0,73.0,72.0,74.0,74.0,74.0,71.0,74.0,74.0,74.0,71.0,62.0,64.0,64.0,64.0,62.0,59.0,56.0,56.0,56.0,59.0,20.0
269213.0,Romane Enguehard,"RM, LB, RB",73.0,79.0,4900000.0,600.0,22.0,1999,163.0,54.0,Le Havre W,18.0,France,Right,3.0,3.0,1.0,Medium/Medium,Normal (170-),#nothing,nothing,68.0,66.0,71.0,75.0,67.0,61.0,65.0,69.0,45.0,75.0,59.0,75.0,63.0,58.0,70.0,78.0,64.0,71.0,73.0,69.0,71.0,62.0,40.0,77.0,53.0,64.0,64.0,70.0,70.0,75.0,61.0,68.0,67.0,71.0,70.0,11.0,15.0,8.0,11.0,11.0,0.0,66.0,66.0,66.0,72.0,71.0,71.0,71.0,72.0,73.0,73.0,73.0,72.0,73.0,73.0,73.0,72.0,71.0,71.0,71.0,71.0,71.0,70.0,65.0,65.0,65.0,70.0,18.0
269214.0,Eva Sumo,"CM, CDM",74.0,74.0,4200000.0,800.0,28.0,1993,169.0,59.0,Le Havre W,18.0,France,Right,4.0,4.0,1.0,Medium/Medium,Normal (170-),#nothing,"Playmaker (AI), Technical Dribbler (AI)",62.0,67.0,72.0,80.0,59.0,55.0,59.0,67.0,53.0,75.0,64.0,81.0,80.0,68.0,73.0,81.0,56.0,66.0,78.0,72.0,78.0,67.0,64.0,83.0,37.0,64.0,63.0,61.0,70.0,78.0,71.0,82.0,58.0,64.0,52.0,6.0,15.0,7.0,13.0,9.0,0.0,67.0,67.0,67.0,72.0,73.0,73.0,73.0,72.0,74.0,74.0,74.0,73.0,74.0,74.0,74.0,73.0,67.0,68.0,68.0,68.0,67.0,64.0,59.0,59.0,59.0,64.0,17.0
269216.0,Kelsey Beth Marques Araujo,"ST, RM",73.0,78.0,4700000.0,650.0,24.0,1998,168.0,56.0,Le Havre W,38.0,Portugal,Right,3.0,3.0,1.0,Medium/Medium,Normal (170-),#nothing,Finesse Shot,76.0,73.0,65.0,76.0,33.0,65.0,57.0,75.0,69.0,73.0,71.0,76.0,67.0,67.0,61.0,80.0,76.0,76.0,71.0,70.0,66.0,70.0,74.0,78.0,66.0,73.0,43.0,19.0,75.0,62.0,71.0,72.0,33.0,31.0,26.0,13.0,13.0,9.0,11.0,9.0,0.0,73.0,73.0,73.0,73.0,74.0,74.0,74.0,73.0,73.0,73.0,73.0,72.0,67.0,67.0,67.0,72.0,55.0,52.0,52.0,52.0,55.0,52.0,46.0,46.0,46.0,52.0,18.0
269218.0,Nadjma Ali Nadjim,ST,75.0,75.0,6000000.0,900.0,27.0,1994,161.0,57.0,Le Havre W,18.0,France,Right,3.0,3.0,1.0,Medium/Medium,Normal (170-),#nothing,Speed Dribbler (AI),87.0,76.0,56.0,73.0,35.0,66.0,38.0,78.0,70.0,65.0,71.0,71.0,59.0,61.0,50.0,77.0,84.0,90.0,73.0,73.0,64.0,73.0,78.0,69.0,73.0,76.0,44.0,27.0,77.0,60.0,68.0,71.0,34.0,32.0,30.0,11.0,8.0,6.0,14.0,12.0,0.0,75.0,75.0,75.0,71.0,74.0,74.0,74.0,71.0,71.0,71.0,71.0,69.0,63.0,63.0,63.0,69.0,53.0,51.0,51.0,51.0,53.0,52.0,48.0,48.0,48.0,52.0,18.0
269404.0,Salma Celeste Paralluelo Ayingono,"LW, ST, RW",78.0,94.0,27400000.0,1150.0,18.0,2003,174.0,58.0,Undetermined,45.0,Spain,Left,4.0,4.0,1.0,Medium/Medium,Lean (170-185),#Speedster,"Long Shot Taker (AI), Speed Dribbler (AI), Technical Dribbler (AI)",93.0,78.0,71.0,79.0,44.0,69.0,68.0,82.0,66.0,73.0,71.0,80.0,77.0,65.0,70.0,80.0,92.0,93.0,85.0,67.0,73.0,81.0,80.0,74.0,72.0,74.0,51.0,41.0,70.0,69.0,63.0,68.0,42.0,42.0,40.0,6.0,5.999999999999998,12.0,5.999999999999998,13.0,0.0,77.0,77.0,77.0,78.0,77.0,77.0,77.0,78.0,76.0,76.0,76.0,76.0,70.0,70.0,70.0,76.0,63.0,59.0,59.0,59.0,63.0,60.0,54.0,54.0,54.0,60.0,14.0
269655.0,Telma Ívarsdóttir,GK,65.0,74.0,2880000.000000002,500.0,23.0,1999,178.0,68.0,Undetermined,24.0,Iceland,Right,2.0,1.0,1.0,Medium/Medium,Normal (170-185),#nothing,nothing,58.0,28.6,47.8,44.2,72.4,68.0,10.0,7.0,8.0,15.0,7.0,8.0,11.0,11.0,22.0,10.999999999999993,35.0,35.0,37.0,52.0,47.0,50.0,65.0,26.0,68.0,11.0,20.0,9.0,8.0,51.0,14.0,34.0,12.0,12.0,11.0,65.0,66.0,66.0,64.0,65.0,35.0,22.0,22.0,22.0,19.0,21.0,21.0,21.0,19.0,22.0,22.0,22.0,21.0,22.0,22.0,22.0,21.0,18.0,21.0,21.0,21.0,18.0,17.999999999999993,21.0,21.0,21.0,17.999999999999993,64.0
269656.0,Sandra Sigurðardóttir,GK,76.0,76.0,9380000.0,660.0,25.0,1996,184.0,77.0,Undetermined,24.0,Iceland,Right,3.0,1.0,1.0,Medium/Medium,Stocky (170-185),#nothing,nothing,68.4,56.2,64.0,67.4,66.2,62.4,10.0,7.0,8.0,17.0,7.0,12.0,11.0,11.0,30.0,10.999999999999993,30.0,26.0,32.0,71.0,40.0,53.0,57.0,34.0,74.0,12.0,35.0,9.0,9.0,50.0,15.0,60.0,15.0,12.0,15.0,74.0,77.0,70.0,76.0,74.0,28.0,24.0,24.0,24.0,20.0,23.0,23.0,23.0,20.0,24.0,24.0,24.0,23.0,26.0,26.0,26.0,23.0,21.0,25.0,25.0,25.0,21.0,21.0,25.0,25.0,25.0,21.0,75.0
269657.0,Guðrún Arnardóttir,CB,73.0,75.0,9240000.0,690.0,26.0,1995,171.0,68.0,Undetermined,24.0,Iceland,Right,3.0,2.0,1.0,Medium/High,Normal (170-185),#nothing,nothing,71.0,34.0,58.0,69.0,76.0,70.0,32.0,34.0,71.0,75.0,30.0,68.0,31.0,42.0,68.0,76.0,71.0,71.0,68.0,75.0,51.0,33.0,58.0,77.0,69.0,35.0,66.0,74.0,26.999999999999996,58.0,51.0,58.0,82.0,75.0,71.0,9.0,11.0,9.0,13.0,7.000000000000002,0.0,54.0,54.0,54.0,58.0,58.0,58.0,58.0,58.0,62.0,62.0,62.0,62.0,66.0,66.0,66.0,62.0,69.0,73.0,73.0,73.0,69.0,71.0,73.0,73.0,73.0,71.0,17.0
269658.0,Hallbera Guðný Gísladóttir,LB,72.0,72.0,4640000.000000002,640.0,35.0,1986,168.0,58.0,Undetermined,24.0,Iceland,Left,3.0,2.0,1.0,Medium/Medium,Normal (170-),#nothing,nothing,72.0,39.0,62.0,64.0,71.0,67.0,65.0,32.0,67.0,63.0,34.0,58.0,66.0,62.0,58.0,73.0,71.0,72.0,69.0,73.0,53.0,36.0,56.0,75.0,67.0,56.0,59.0,69.0,32.0,58.0,55.0,62.0,75.0,71.0,69.0,8.0,9.0,5.0,12.0,14.0,0.0,53.0,53.0,53.0,59.0,56.0,56.0,56.0,59.0,59.0,59.0,59.0,61.0,62.0,62.0,62.0,61.0,70.0,68.0,68.0,68.0,70.0,70.0,69.0,69.0,69.0,70.0,17.0
269659.0,Elísa Viðarsdóttir,RB,70.0,70.0,6940000.0,700.0,31.0,1991,167.0,57.0,Undetermined,24.0,Iceland,Right,3.0,2.0,1.0,Medium/Medium,Normal (170-),#nothing,nothing,71.0,33.0,59.0,64.0,69.0,65.0,61.0,25.0,58.0,59.0,24.999999999999996,57.0,59.0,60.0,58.0,73.0,71.0,71.0,68.0,71.0,56.0,27.0,54.0,67.0,66.0,55.0,61.0,67.0,34.0,57.0,48.0,59.0,75.0,68.0,67.0,12.0,13.0,7.0,7.0,15.0,0.0,49.0,49.0,49.0,58.0,54.0,54.0,54.0,58.0,58.0,58.0,58.0,59.0,60.0,60.0,60.0,59.0,67.0,66.0,66.0,66.0,67.0,68.0,67.0,67.0,67.0,68.0,18.0
269660.0,Sif Atladóttir,"RB, CB",70.0,70.0,9240000.0,690.0,36.0,1985,162.0,59.0,Undetermined,24.0,Iceland,Right,3.0,2.0,1.0,Medium/Medium,Normal (170-),#nothing,nothing,71.0,37.0,69.0,62.0,67.0,63.0,69.0,35.0,64.0,77.0,42.0,57.0,69.0,58.0,70.0,69.0,70.0,71.0,66.0,73.0,57.0,34.0,58.0,67.0,63.0,41.0,58.0,62.0,36.0,59.0,56.0,58.0,73.0,65.0,64.0,11.0,11.0,14.0,15.0,15.0,0.0,53.0,53.0,53.0,60.0,57.0,57.0,57.0,60.0,61.0,61.0,61.0,63.0,64.0,64.0,64.0,63.0,68.0,68.0,68.0,68.0,68.0,68.0,66.0,66.0,66.0,68.0,20.0
269661.0,Ingibjörg Sigurðardóttir,CB,72.0,78.0,4100000.000000002,620.0,24.0,1997,167.0,62.0,Undetermined,24.0,Iceland,Right,3.0,2.0,1.0,Medium/Medium,Stocky (170-),#nothing,nothing,69.0,58.0,63.0,66.0,74.0,69.0,54.0,56.0,65.0,68.0,59.0,63.0,54.0,64.0,66.0,72.0,69.0,69.0,66.0,77.0,57.0,63.0,59.0,71.0,68.0,63.0,73.0,73.0,34.0,61.0,60.0,62.0,78.0,72.0,76.0,8.0,8.0,7.0,14.0,9.0,0.0,61.0,61.0,61.0,62.0,62.0,62.0,62.0,62.0,63.0,63.0,63.0,63.0,66.0,66.0,66.0,63.0,70.0,71.0,71.0,71.0,70.0,71.0,72.0,72.0,72.0,71.0,17.0
269662.0,Amanda Andradóttir,CAM,65.0,82.0,9540000.0,730.0,18.0,2003,172.0,58.0,Undetermined,24.0,Iceland,Right,3.0,3.0,1.0,Medium/Medium,Lean (170-185),#nothing,nothing,71.0,60.0,61.0,65.0,38.0,63.0,52.0,66.0,61.0,67.0,50.0,64.0,55.0,56.0,60.0,69.0,71.0,71.0,69.0,65.0,50.0,53.0,62.0,65.0,68.0,56.0,48.0,35.0,64.0,63.0,57.0,61.0,39.0,33.0,32.0,14.0,10.0,15.0,11.0,9.0,0.0,64.0,64.0,64.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,61.0,61.0,61.0,65.0,53.0,52.0,52.0,52.0,53.0,51.0,48.0,48.0,48.0,51.0,17.0
269663.0,Selma Sól Magnúsdóttir,"CDM, RM",69.0,76.0,15240000.0,630.0,24.0,1998,168.0,63.0,Undetermined,24.0,Iceland,Right,3.0,3.0,1.0,Medium/Medium,Stocky (170-),#nothing,nothing,69.0,60.0,68.0,66.0,65.0,66.0,62.0,58.0,53.0,77.0,54.0,69.0,56.0,57.0,67.0,70.0,69.0,69.0,45.0,69.0,57.0,61.0,52.0,65.0,66.0,63.0,72.0,65.0,55.0,64.0,64.0,56.0,66.0,67.0,65.0,9.0,9.0,12.0,7.0,11.0,0.0,63.0,63.0,63.0,66.0,65.0,65.0,65.0,66.0,67.0,67.0,67.0,67.0,68.0,68.0,68.0,67.0,67.0,68.0,68.0,68.0,67.0,67.0,66.0,66.0,66.0,67.0,16.0
269664.0,Áslaug Munda Gunnlaugsdóttir,"LM, LB",68.0,82.0,6460000.0,670.0,21.0,2001,172.0,65.0,Undetermined,24.0,Iceland,Left,4.0,3.0,1.0,High/High,Normal (170-185),#nothing,Speed Dribbler (AI),77.0,60.0,63.0,69.0,65.0,66.0,63.0,63.0,65.0,66.0,51.0,70.0,61.0,60.0,61.0,72.0,78.0,76.0,74.0,62.0,50.0,57.0,61.0,72.0,70.0,58.0,49.0,62.0,56.0,61.0,57.0,62.0,71.0,63.0,62.0,14.0,5.999999999999998,10.0,13.0,11.0,0.0,64.0,64.0,64.0,67.0,65.0,65.0,65.0,67.0,66.0,66.0,66.0,67.0,65.0,65.0,65.0,67.0,67.0,65.0,65.0,65.0,67.0,67.0,64.0,64.0,64.0,67.0,17.0
269665.0,Agla María Albertsdóttir,"LW, RW",72.0,80.0,3940000.000000002,590.0,22.0,1999,164.0,64.0,Undetermined,24.0,Iceland,Right,5.0,3.0,1.0,High/Medium,Stocky (170-),#nothing,nothing,73.0,71.0,69.0,73.0,35.0,63.0,78.0,69.0,62.0,64.0,68.0,75.0,78.0,63.0,68.0,75.0,74.0,73.0,68.0,71.0,66.0,74.0,56.0,67.0,66.0,76.0,51.0,24.0,70.0,70.0,62.0,63.0,28.0,38.0,37.0,10.0,11.0,8.0,14.0,13.0,0.0,70.0,70.0,70.0,72.0,72.0,72.0,72.0,72.0,71.0,71.0,71.0,72.0,66.0,66.0,66.0,72.0,56.0,53.0,53.0,53.0,56.0,54.0,46.0,46.0,46.0,54.0,18.0
269666.0,Berglind Björg Þorvaldsdóttir,ST,74.0,74.0,4100000.0,850.0,30.0,1992,175.0,66.0,Paris SG W,24.0,Iceland,Right,4.0,3.0,1.0,Medium/Medium,Normal (170-185),#nothing,"Finesse Shot, Power Header",76.0,75.0,56.0,71.0,36.0,70.0,34.0,76.0,72.0,65.0,72.0,72.0,31.0,63.0,54.0,74.0,75.0,76.0,71.0,75.0,51.0,74.0,56.0,68.0,75.0,76.0,65.0,21.0,77.0,68.0,68.0,68.0,40.0,33.0,30.0,8.0,5.999999999999998,14.0,14.0,10.0,0.0,74.0,74.0,74.0,70.0,73.0,73.0,73.0,70.0,71.0,71.0,71.0,68.0,64.0,64.0,64.0,68.0,51.0,52.0,52.0,52.0,51.0,50.0,49.0,49.0,49.0,50.0,17.0
269667.0,Elín Metta Jensen,ST,74.0,74.0,5680000.000000002,800.0,27.0,1995,172.0,60.0,Undetermined,24.0,Iceland,Right,3.0,3.0,1.0,Medium/Medium,Lean (170-185),#nothing,"Finesse Shot, Power Header",73.0,74.0,58.0,73.0,30.999999999999996,70.0,41.0,75.0,74.0,65.0,74.0,75.0,56.0,61.0,54.0,76.0,73.0,73.0,67.0,76.0,50.0,73.0,65.0,72.0,70.0,74.0,68.0,23.0,77.0,65.0,66.0,66.0,27.0,28.000000000000004,27.0,8.0,12.0,7.0,15.0,10.0,0.0,74.0,74.0,74.0,70.0,73.0,73.0,73.0,70.0,71.0,71.0,71.0,69.0,64.0,64.0,64.0,69.0,51.0,51.0,51.0,51.0,51.0,49.0,47.0,47.0,47.0,49.0,18.0
269674.0,Julieta Cruz,RB,66.0,69.0,9415000.0,540.0,26.0,1996,161.0,57.0,Undetermined,52.0,Argentina,Right,2.0,2.0,1.0,Medium/Medium,Normal (170-),#nothing,nothing,68.0,35.0,47.0,61.0,65.0,57.0,50.0,31.0,53.0,59.0,37.0,57.0,38.0,36.0,43.0,67.0,67.0,69.0,61.0,71.0,72.0,42.0,78.0,66.0,49.0,34.0,58.0,61.0,28.999999999999996,30.0,42.0,49.0,68.0,68.0,66.0,15.0,7.0,6.0,7.0,8.0,0.0,49.0,49.0,49.0,53.0,51.0,51.0,51.0,53.0,51.0,51.0,51.0,54.0,53.0,53.0,53.0,54.0,63.0,60.0,60.0,60.0,63.0,64.0,63.0,63.0,63.0,64.0,16.0
269675.0,Vanina Preininger,CDM,66.0,69.0,2564999.999999998,600.0,25.0,1996,168.0,60.0,Undetermined,52.0,Argentina,Right,5.0,2.0,1.0,Medium/Medium,Stocky (170-),#nothing,Long Shot Taker (AI),65.0,68.0,59.0,58.0,62.0,64.0,33.0,60.0,53.0,73.0,68.0,49.0,37.0,69.0,68.0,64.0,67.0,63.0,69.0,67.0,66.0,77.0,52.0,60.0,65.0,82.0,67.0,63.0,64.0,59.0,56.0,63.0,65.0,63.0,60.0,12.0,11.0,9.0,10.0,13.0,0.0,64.0,64.0,64.0,60.0,63.0,63.0,63.0,60.0,64.0,64.0,64.0,59.0,65.0,65.0,65.0,59.0,60.0,65.0,65.0,65.0,60.0,61.0,63.0,63.0,63.0,61.0,17.0
269676.0,Erica Lonigro,ST,66.0,66.0,9415000.0,540.0,27.0,1994,161.0,68.0,Undetermined,52.0,Argentina,Right,2.0,2.0,1.0,Medium/Low,Normal (170-),#nothing,nothing,65.0,66.0,41.0,69.0,25.0,47.0,32.0,69.0,63.0,52.0,58.0,70.0,52.0,51.0,30.0,70.0,64.0,65.0,68.0,73.0,75.0,67.0,70.0,65.0,46.0,62.0,22.0,22.0,70.0,33.0,59.0,49.0,18.999999999999996,22.0,19.0,15.0,12.0,14.0,12.0,9.0,0.0,66.0,66.0,66.0,62.0,64.0,64.0,64.0,62.0,60.0,60.0,60.0,59.0,52.0,52.0,52.0,59.0,44.0,39.0,39.0,39.0,44.0,42.0,36.0,36.0,36.0,42.0,19.0
269677.0,Maricel Pereyra,CM,66.0,82.0,15284999.999999998,630.0,20.0,2002,160.0,55.0,Undetermined,52.0,Argentina,Right,3.0,3.0,1.0,Medium/Medium,Lean (170-),#nothing,Outside Foot Shot,69.0,58.0,63.0,66.0,61.0,49.0,52.0,56.0,48.0,70.0,61.0,64.0,57.0,52.0,69.0,67.0,68.0,69.0,64.0,69.0,80.0,60.0,78.0,77.0,35.0,64.0,40.0,58.0,54.0,62.0,47.0,57.0,64.0,64.0,58.0,8.0,9.0,14.0,5.0,14.0,0.0,59.0,59.0,59.0,63.0,63.0,63.0,63.0,63.0,65.0,65.0,65.0,64.0,66.0,66.0,66.0,64.0,64.0,63.0,63.0,63.0,64.0,63.0,58.0,58.0,58.0,63.0,16.0
269678.0,Daiana Falfán,CDM,66.0,77.0,5840000.0,660.0,21.0,2000,165.0,60.0,Undetermined,52.0,Argentina,Right,3.0,2.0,1.0,Medium/Medium,Normal (170-),#nothing,nothing,64.0,51.0,58.0,69.0,62.0,59.0,37.0,53.0,47.0,70.0,49.0,68.0,51.0,48.0,61.0,72.0,65.0,64.0,67.0,68.0,67.0,56.0,71.0,75.0,52.0,49.0,53.0,64.0,34.0,59.0,47.0,60.0,62.0,64.0,62.0,14.0,9.0,15.0,11.0,7.000000000000002,0.0,56.0,56.0,56.0,60.0,60.0,60.0,60.0,60.0,62.0,62.0,62.0,61.0,64.0,64.0,64.0,61.0,63.0,65.0,65.0,65.0,63.0,63.0,61.0,61.0,61.0,63.0,17.0
269679.0,Romina Núñez,"LWB, RWB",72.0,72.0,9240000.0,690.0,28.0,1994,158.0,55.0,Undetermined,52.0,Argentina,Right,3.0,3.0,1.0,Medium/Medium,Normal (170-),#nothing,nothing,76.0,60.0,60.0,69.0,66.0,55.0,56.0,60.0,48.0,71.0,55.0,70.0,39.0,42.0,64.0,66.0,74.0,78.0,73.0,72.0,74.0,68.0,61.0,81.0,42.0,65.0,54.0,65.0,38.0,49.0,41.0,58.0,62.0,72.0,77.0,8.0,14.0,7.0,9.0,10.0,0.0,60.0,60.0,60.0,64.0,63.0,63.0,63.0,64.0,63.0,63.0,63.0,65.0,64.0,64.0,64.0,65.0,70.0,66.0,66.0,66.0,70.0,69.0,63.0,63.0,63.0,69.0,17.0
269681.0,Marianela Szymanowski,CM,67.0,67.0,1955000.0,570.0,31.0,1990,162.0,51.0,Undetermined,52.0,Argentina,Right,3.0,3.0,1.0,Medium/Medium,Normal (170-),#nothing,nothing,68.0,52.0,66.0,65.0,51.0,60.0,57.0,49.0,56.0,74.0,50.0,61.0,53.0,52.0,68.0,65.0,66.0,70.0,73.0,71.0,74.0,55.0,76.0,74.0,53.0,53.0,56.0,63.0,68.0,68.0,54.0,64.0,41.0,53.0,48.0,12.0,10.0,13.0,5.999999999999998,5.0,0.0,60.0,60.0,60.0,64.0,64.0,64.0,64.0,64.0,66.0,66.0,66.0,65.0,67.0,67.0,67.0,65.0,62.0,62.0,62.0,62.0,62.0,60.0,56.0,56.0,56.0,60.0,15.0
269805.0,Kinga Szemik,GK,73.0,79.0,3800000.0,500.0,25.0,1997,182.0,70.0,Stade de Reims W,37.0,Poland,Right,2.0,1.0,1.0,Medium/Medium,Normal (170-185),#nothing,Comes For Crosses,64.0,43.6,50.0,57.6,71.2,67.4,12.0,13.0,11.0,30.999999999999993,8.0,17.0,16.0,12.0,24.0,22.0,34.0,45.0,42.0,63.0,45.0,54.0,69.0,32.0,42.0,8.0,22.0,14.0,9.0,41.0,19.0,33.0,10.0,15.0,13.0,76.0,70.0,72.0,72.0,75.0,38.0,26.0,26.0,26.0,25.0,27.0,27.0,27.0,25.0,28.0,28.0,28.0,27.0,28.0,28.0,28.0,27.0,24.0,25.0,25.0,25.0,24.0,24.0,22.0,22.0,22.0,24.0,72.0
269817.0,Hillary Diaz,LM,65.0,79.0,1600000.0,500.0,17.0,2004,173.0,64.0,Bordeaux W,18.0,France,Right,4.0,3.0,1.0,Medium/Medium,Normal (170-185),#nothing,nothing,77.0,61.0,62.0,64.0,51.0,64.0,53.0,60.0,64.0,70.0,60.0,61.0,56.0,56.0,62.0,68.0,78.0,76.0,67.0,61.0,68.0,65.0,71.0,66.0,72.0,61.0,42.0,47.0,61.0,59.0,59.0,55.0,56.0,48.0,43.0,6.0,7.0,8.0,8.0,13.0,0.0,65.0,65.0,65.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,62.0,62.0,62.0,64.0,59.0,58.0,58.0,58.0,59.0,58.0,56.0,56.0,56.0,58.0,14.0
